temperature_c,humidity_pct,delta_temp,delta_humi,comfort_class,comfort_label
21.4,35.7,-0.9000000000000021,2.8000000000000043,0,COLD
23.4,43.0,1.3999999999999986,-3.0,0,COLD
26.4,34.1,0.8999999999999986,-1.0,2,WARM_HUMID
21.0,24.0,0.6000000000000014,-1.6999999999999993,3,HOT
28.5,51.4,-0.1999999999999993,0.19999999999999574,3,HOT
27.3,46.0,0.0,0.0,0,COLD
29.5,26.2,-0.10000000000000142,5.0,2,WARM_HUMID
25.1,73.8,0.8000000000000007,2.0999999999999943,0,COLD
21.9,27.4,0.5999999999999979,-3.1000000000000014,0,COLD
24.8,23.1,0.10000000000000142,0.0,3,HOT
23.2,23.9,1.5,-1.6000000000000014,2,WARM_HUMID
31.1,69.2,0.0,0.0,3,HOT
23.0,30.5,1.1000000000000014,0.0,0,COLD
21.8,37.3,0.9000000000000021,-5.0,0,COLD
22.2,47.3,0.0,5.0,0,COLD
22.5,69.0,0.1999999999999993,-1.0,1,COMFORT
22.0,41.8,0.8000000000000007,5.0,1,COMFORT
20.9,59.0,-0.6000000000000014,4.0,2,WARM_HUMID
25.8,59.1,0.0,0.0,3,HOT
26.8,74.5,-0.1999999999999993,1.9000000000000057,1,COMFORT
23.9,31.3,-0.7000000000000028,3.6999999999999993,1,COMFORT
21.3,50.6,-1.0,-3.1000000000000014,1,COMFORT
25.3,16.8,0.0,0.0,2,WARM_HUMID
23.3,24.7,-1.5,-5.0,1,COMFORT
21.1,22.5,-1.5,1.6999999999999993,1,COMFORT
26.1,34.4,1.5,-5.0,1,COMFORT
22.3,33.1,0.0,1.8000000000000007,0,COLD
22.4,54.0,0.0,0.0,2,WARM_HUMID
22.4,33.8,1.5,0.09999999999999432,0,COLD
23.1,47.9,0.20000000000000284,0.19999999999999574,0,COLD
26.9,60.0,0.0,0.0,2,WARM_HUMID
26.9,63.0,0.0,0.0,1,COMFORT
21.7,31.3,1.5,1.1000000000000014,2,WARM_HUMID
23.2,33.0,-0.3000000000000007,5.0,1,COMFORT
21.1,33.8,-0.3999999999999986,-4.100000000000001,0,COLD
28.5,51.1,0.0,-0.29999999999999716,1,COMFORT
21.3,26.3,-0.1999999999999993,0.6999999999999993,2,WARM_HUMID
33.9,58.3,-0.10000000000000142,-0.5,3,HOT
27.2,28.8,0.8999999999999986,-3.4999999999999964,2,WARM_HUMID
29.5,70.0,0.1999999999999993,5.0,1,COMFORT
22.4,60.7,-1.2000000000000028,2.6000000000000014,1,COMFORT
22.8,26.4,0.0,5.0,2,WARM_HUMID
27.3,49.3,0.10000000000000142,-0.7000000000000028,3,HOT
22.6,65.6,0.0,0.0,0,COLD
23.5,30.9,1.5,-5.0,1,COMFORT
24.9,26.7,0.6999999999999993,-2.3000000000000007,0,COLD
23.8,29.5,-0.1999999999999993,2.8999999999999986,3,HOT
23.9,50.0,0.0,0.0,0,COLD
23.5,39.3,1.5,-5.0,3,HOT
19.7,63.0,1.0,-1.0,1,COMFORT
21.2,33.2,1.0999999999999979,-5.0,1,COMFORT
23.9,64.0,-0.20000000000000284,1.0,0,COLD
26.4,66.4,0.0,0.0,2,WARM_HUMID
26.0,30.4,-1.5,5.0,2,WARM_HUMID
27.5,67.6,0.0,0.0,1,COMFORT
25.4,63.0,-1.5,2.0,2,WARM_HUMID
25.2,39.5,1.3000000000000007,-5.0,1,COMFORT
24.0,52.6,-0.3000000000000007,-0.10000000000000142,1,COMFORT
23.1,48.5,-1.5,5.0,1,COMFORT
11.6,70.1,-0.5999999999999996,-4.1000000000000085,0,COLD
25.2,38.1,0.0,2.8000000000000043,1,COMFORT
23.1,57.0,-0.5999999999999979,0.0,1,COMFORT
23.4,34.1,-0.3000000000000007,-4.299999999999997,0,COLD
24.7,58.9,0.3000000000000007,-1.3000000000000043,1,COMFORT
23.4,39.6,-1.3000000000000007,0.30000000000000426,1,COMFORT
13.8,54.7,-1.5,-5.0,0,COLD
20.3,56.8,0.0,0.0,0,COLD
20.9,61.8,-0.8000000000000007,5.0,1,COMFORT
28.7,62.9,0.0,0.0,1,COMFORT
23.4,31.4,0.09999999999999787,1.5,1,COMFORT
23.8,70.0,0.8000000000000007,5.0,1,COMFORT
26.0,48.6,1.5,-5.0,3,HOT
26.5,60.0,0.0,0.0,2,WARM_HUMID
22.8,25.3,-0.3999999999999986,5.0,1,COMFORT
25.2,56.0,-0.6000000000000014,3.5,1,COMFORT
30.9,72.7,1.5,-5.0,1,COMFORT
19.2,54.8,0.0,0.0,3,HOT
22.3,46.8,-0.09999999999999787,0.5999999999999943,0,COLD
23.3,25.0,-1.5,1.3999999999999986,1,COMFORT
24.4,60.1,0.0,0.0,0,COLD
21.1,69.1,-1.5,5.0,0,COLD
21.9,25.0,-1.5,-4.899999999999999,1,COMFORT
23.0,47.0,-1.5,5.0,1,COMFORT
19.6,43.4,-1.5,0.10000000000000142,0,COLD
27.2,29.5,-1.5,5.0,2,WARM_HUMID
29.2,40.0,0.0,0.0,0,COLD
23.8,68.3,0.0,0.0,2,WARM_HUMID
24.6,55.0,0.7000000000000028,-4.600000000000001,2,WARM_HUMID
30.7,40.1,0.0,0.0,2,WARM_HUMID
21.4,36.7,-0.40000000000000213,2.1000000000000014,2,WARM_HUMID
29.4,32.3,-1.5,0.5999999999999979,1,COMFORT
21.4,51.2,-1.5,5.0,1,COMFORT
25.6,76.8,-0.3999999999999986,-4.0,1,COMFORT
27.0,54.1,0.3000000000000007,-0.3999999999999986,2,WARM_HUMID
24.3,65.2,-0.3999999999999986,5.0,0,COLD
24.5,42.5,-0.1999999999999993,5.0,3,HOT
22.6,28.8,0.9000000000000021,-1.6999999999999993,0,COLD
25.1,49.5,1.5,-0.8999999999999986,3,HOT
32.2,32.7,1.5,-0.6999999999999957,2,WARM_HUMID
26.2,67.0,-0.6999999999999993,3.0,1,COMFORT
24.3,23.4,0.0,-1.9000000000000021,3,HOT
21.8,55.0,-1.5,5.0,1,COMFORT
20.0,70.5,-0.3000000000000007,5.0,0,COLD
21.5,22.9,-0.3000000000000007,3.799999999999997,2,WARM_HUMID
22.9,47.0,0.29999999999999716,-2.0,1,COMFORT
29.6,16.0,1.5,-5.0,2,WARM_HUMID
26.1,50.3,0.0,1.5,1,COMFORT
26.5,26.6,1.1999999999999993,-2.6999999999999993,3,HOT
27.1,39.6,0.0,0.0,1,COMFORT
31.5,44.4,0.1999999999999993,-0.8999999999999986,1,COMFORT
23.5,26.6,0.0,1.6000000000000014,2,WARM_HUMID
21.1,59.3,0.0,0.0,1,COMFORT
21.5,36.5,0.1999999999999993,4.899999999999999,0,COLD
25.0,31.2,-0.10000000000000142,4.399999999999999,1,COMFORT
21.9,40.9,0.3999999999999986,-1.1000000000000014,1,COMFORT
24.0,48.0,-0.10000000000000142,1.0,1,COMFORT
34.9,45.6,-0.8999999999999986,0.8000000000000043,2,WARM_HUMID
21.8,34.3,-1.5,5.0,1,COMFORT
22.3,54.1,0.10000000000000142,-0.19999999999999574,1,COMFORT
23.6,25.1,0.3000000000000007,-3.6999999999999993,1,COMFORT
21.6,36.4,-0.7999999999999972,-1.2000000000000028,1,COMFORT
29.8,34.0,0.0,0.0,2,WARM_HUMID
23.7,23.3,0.0,1.6999999999999993,1,COMFORT
24.5,44.3,-0.3999999999999986,5.0,3,HOT
26.3,51.0,0.0,0.0,0,COLD
23.6,28.5,0.20000000000000284,1.1000000000000014,3,HOT
22.2,51.7,-1.5,-5.0,1,COMFORT
22.2,52.6,0.5,-3.0,1,COMFORT
26.8,46.0,0.0,0.0,3,HOT
23.7,55.6,-0.6999999999999993,0.0,1,COMFORT
30.7,64.9,0.0,0.10000000000000853,3,HOT
25.8,80.2,0.6000000000000014,5.0,1,COMFORT
21.3,81.3,0.0,0.29999999999999716,1,COMFORT
30.0,29.7,0.0,0.0,2,WARM_HUMID
24.3,34.3,0.9000000000000021,-4.400000000000006,1,COMFORT
29.6,48.3,1.5,-1.5,2,WARM_HUMID
23.1,58.9,0.3000000000000007,0.29999999999999716,1,COMFORT
20.7,46.0,-0.3000000000000007,-2.6000000000000014,1,COMFORT
20.8,62.7,-1.5,5.0,0,COLD
18.9,62.0,0.0,0.0,1,COMFORT
25.7,23.0,1.3000000000000007,0.3999999999999986,0,COLD
26.4,66.4,0.0,0.0,1,COMFORT
25.2,46.0,0.0,0.0,0,COLD
21.7,40.4,0.5999999999999979,-5.0,0,COLD
22.6,19.6,1.5,-5.0,0,COLD
22.4,24.8,-0.7000000000000028,-5.0,0,COLD
27.1,87.5,0.5,0.7000000000000028,1,COMFORT
26.7,65.5,-0.10000000000000142,0.5999999999999943,1,COMFORT
26.6,50.5,-1.5,-0.5,3,HOT
24.8,73.2,-0.8999999999999986,1.2999999999999972,0,COLD
21.6,49.8,0.40000000000000213,-5.0,1,COMFORT
23.5,37.6,-0.10000000000000142,-2.1000000000000014,2,WARM_HUMID
29.8,72.7,0.0,0.0,1,COMFORT
22.3,44.1,-0.09999999999999787,-0.29999999999999716,3,HOT
23.4,55.6,-0.8000000000000007,-3.299999999999997,1,COMFORT
30.2,67.5,0.0,0.0,2,WARM_HUMID
24.9,65.4,-0.10000000000000142,-0.6999999999999886,0,COLD
18.0,54.4,-1.5,5.0,0,COLD
25.2,43.8,-1.5,5.0,1,COMFORT
24.4,34.5,1.5,-3.299999999999997,2,WARM_HUMID
32.0,71.0,0.0,0.0,3,HOT
15.7,73.4,0.5999999999999996,4.5,1,COMFORT
23.3,48.0,0.40000000000000213,2.0,1,COMFORT
23.8,27.8,0.0,0.0,1,COMFORT
23.3,54.7,0.0,0.0,2,WARM_HUMID
28.7,56.0,0.0,-5.0,2,WARM_HUMID
23.8,25.8,0.3000000000000007,-5.0,3,HOT
17.5,53.0,-0.8000000000000007,-3.0,0,COLD
23.8,30.7,0.5,-0.3000000000000007,1,COMFORT
25.4,66.0,0.0,0.0,3,HOT
20.5,42.6,-1.5,5.0,1,COMFORT
23.2,23.6,0.0,0.0,2,WARM_HUMID
29.3,56.5,1.5,3.5,3,HOT
23.0,45.9,-1.5,2.0,0,COLD
24.5,31.9,0.0,4.5,2,WARM_HUMID
33.4,56.1,0.10000000000000142,-0.10000000000000142,2,WARM_HUMID
20.1,42.5,-0.09999999999999787,-3.700000000000003,1,COMFORT
23.9,25.5,0.0,-0.3999999999999986,0,COLD
19.2,29.7,-0.8000000000000007,5.0,1,COMFORT
22.6,38.9,1.0,-5.0,1,COMFORT
22.7,15.4,-1.5,-5.0,1,COMFORT
21.4,27.3,-0.10000000000000142,-0.6999999999999993,1,COMFORT
25.5,37.6,1.3999999999999986,-5.0,0,COLD
25.1,73.8,0.8000000000000007,2.0999999999999943,2,WARM_HUMID
21.5,21.6,-0.10000000000000142,-0.09999999999999787,0,COLD
11.0,50.3,-0.5999999999999996,-0.5,0,COLD
24.4,37.8,-0.3000000000000007,-0.10000000000000142,1,COMFORT
29.5,28.4,-0.3999999999999986,5.0,1,COMFORT
23.8,30.0,0.1999999999999993,-5.0,1,COMFORT
23.7,35.5,-0.5,5.0,2,WARM_HUMID
22.3,66.6,1.5,-2.700000000000003,3,HOT
12.2,49.3,-0.6000000000000014,0.0,0,COLD
21.1,51.6,-0.29999999999999716,4.0,2,WARM_HUMID
22.2,59.6,0.0,0.0,2,WARM_HUMID
21.6,44.8,-0.09999999999999787,-3.200000000000003,0,COLD
26.2,38.9,0.09999999999999787,1.1000000000000014,0,COLD
21.1,42.0,0.0,0.0,0,COLD
23.3,55.9,0.0,0.0,2,WARM_HUMID
22.6,38.1,-0.1999999999999993,4.399999999999999,0,COLD
22.8,28.3,-0.1999999999999993,1.0,1,COMFORT
24.9,58.7,1.5,-0.8999999999999986,2,WARM_HUMID
32.2,41.7,-0.09999999999999432,0.6000000000000014,3,HOT
11.0,54.6,0.0,0.0,0,COLD
28.8,36.6,-0.6999999999999993,4.800000000000001,0,COLD
29.2,64.8,0.0,0.0,2,WARM_HUMID
21.6,57.4,-1.5,5.0,1,COMFORT
31.2,37.0,0.0,0.0,3,HOT
30.3,76.0,0.6999999999999993,-1.2999999999999972,1,COMFORT
24.7,43.8,0.0,0.0,0,COLD
26.6,43.3,0.6000000000000014,0.29999999999999716,3,HOT
19.5,63.8,0.0,0.0,1,COMFORT
36.0,75.0,0.0,5.0,3,HOT
24.1,50.3,0.40000000000000213,-3.0,1,COMFORT
25.2,58.0,-1.5,5.0,1,COMFORT
33.3,56.0,0.29999999999999716,5.0,2,WARM_HUMID
25.5,36.1,0.0,0.0,3,HOT
21.8,42.5,-0.1999999999999993,5.0,1,COMFORT
15.3,47.6,-1.5,-5.0,0,COLD
23.9,63.3,-0.10000000000000142,1.6999999999999957,1,COMFORT
21.6,50.4,-0.5,-1.7000000000000028,1,COMFORT
23.7,31.6,1.3000000000000007,-5.0,2,WARM_HUMID
30.7,20.0,0.5999999999999979,3.0,3,HOT
20.5,69.0,0.8000000000000007,5.0,1,COMFORT
30.3,36.6,-0.6999999999999993,5.0,2,WARM_HUMID
21.8,57.4,1.1000000000000014,2.3999999999999986,3,HOT
25.4,43.4,-0.10000000000000142,-0.10000000000000142,1,COMFORT
20.3,56.9,0.0,0.0,1,COMFORT
28.5,51.4,0.0,0.0,1,COMFORT
20.3,68.9,0.0,0.0,1,COMFORT
28.7,62.4,0.0,0.0,1,COMFORT
21.1,62.8,-1.3999999999999986,4.399999999999999,0,COLD
22.3,52.5,0.1999999999999993,-0.20000000000000284,1,COMFORT
24.7,45.0,-0.10000000000000142,-2.8999999999999986,0,COLD
22.9,33.2,-0.40000000000000213,-1.7999999999999972,3,HOT
22.6,72.1,0.10000000000000142,0.5,0,COLD
20.3,48.3,-1.5,-5.0,0,COLD
22.5,20.0,0.0,-0.8000000000000007,3,HOT
22.0,23.9,-0.5,-5.0,0,COLD
22.8,47.2,0.3000000000000007,-0.29999999999999716,1,COMFORT
27.5,52.8,0.0,0.0,0,COLD
23.1,71.1,0.7000000000000028,0.6999999999999886,1,COMFORT
23.6,23.7,0.0,0.0,1,COMFORT
20.4,76.1,0.09999999999999787,5.0,1,COMFORT
23.5,32.6,0.3000000000000007,-0.3999999999999986,1,COMFORT
24.7,55.6,1.5,0.0,1,COMFORT
26.5,58.1,-0.10000000000000142,-0.6999999999999957,3,HOT
24.0,49.0,-0.1999999999999993,1.1000000000000014,2,WARM_HUMID
21.8,40.9,0.0,0.19999999999999574,0,COLD
28.6,30.7,-1.5,1.1999999999999993,3,HOT
32.9,46.0,-0.20000000000000284,1.0,3,HOT
24.4,39.1,-1.5,0.0,1,COMFORT
23.8,45.0,-0.8999999999999986,1.0,0,COLD
32.3,48.0,-1.5,5.0,2,WARM_HUMID
21.2,31.7,1.5,-5.0,0,COLD
27.9,75.4,0.29999999999999716,-0.7999999999999972,3,HOT
31.7,67.0,0.0,-0.5,3,HOT
22.7,28.6,0.5999999999999979,-5.0,0,COLD
21.2,21.3,-1.0,-1.0,1,COMFORT
21.1,37.5,-1.5,4.5,0,COLD
22.0,31.4,0.10000000000000142,-0.10000000000000142,1,COMFORT
23.5,27.7,0.10000000000000142,0.5999999999999979,1,COMFORT
22.0,50.0,0.0,-0.3999999999999986,0,COLD
25.3,55.0,0.0,0.0,0,COLD
23.0,46.6,0.0,0.0,1,COMFORT
22.2,50.3,1.0999999999999979,-2.700000000000003,1,COMFORT
21.3,43.0,0.0,-2.299999999999997,1,COMFORT
18.8,49.8,-1.0,4.0,1,COMFORT
28.8,40.0,0.6999999999999993,1.0,0,COLD
26.7,28.0,0.0,0.0,0,COLD
21.9,47.6,-1.5,-2.1999999999999957,1,COMFORT
25.1,47.0,0.0,0.0,1,COMFORT
21.3,48.4,0.0,0.0,1,COMFORT
29.9,71.2,0.09999999999999787,-0.5,1,COMFORT
23.3,78.1,0.6999999999999993,5.0,1,COMFORT
23.5,33.0,0.0,-5.0,1,COMFORT
25.7,37.1,-1.5,-5.0,1,COMFORT
22.6,60.0,0.5,0.0,0,COLD
24.0,51.8,0.3000000000000007,-1.6000000000000014,2,WARM_HUMID
19.7,53.4,0.0,0.0,3,HOT
26.4,34.2,1.5,-0.8999999999999986,0,COLD
23.0,45.3,-1.5,1.6999999999999957,3,HOT
20.1,43.0,-0.1999999999999993,1.1000000000000014,2,WARM_HUMID
27.1,72.0,0.10000000000000142,0.0,2,WARM_HUMID
30.5,24.8,-1.0,0.1999999999999993,1,COMFORT
21.9,28.0,0.0,0.0,1,COMFORT
22.6,51.7,0.0,0.0,1,COMFORT
24.1,51.9,0.7000000000000028,-3.8999999999999986,1,COMFORT
19.1,46.8,-1.5,3.0,2,WARM_HUMID
35.7,15.4,-0.6999999999999957,0.0,3,HOT
25.4,46.6,0.7999999999999972,1.6000000000000014,1,COMFORT
25.0,35.1,-0.1999999999999993,4.5,0,COLD
23.7,51.5,0.0,0.0,1,COMFORT
21.4,26.8,-0.3000000000000007,-5.0,1,COMFORT
26.3,40.6,0.0,0.10000000000000142,1,COMFORT
24.4,49.3,-1.5,5.0,1,COMFORT
29.2,80.1,0.3999999999999986,-3.5,1,COMFORT
21.0,28.2,0.8000000000000007,-1.1999999999999993,2,WARM_HUMID
24.3,54.7,0.10000000000000142,-1.0,1,COMFORT
22.1,47.8,-1.0999999999999979,-3.0,1,COMFORT
25.6,17.3,0.0,0.0,3,HOT
31.2,55.0,-0.3000000000000007,2.0,2,WARM_HUMID
28.6,83.4,0.0,0.10000000000000853,1,COMFORT
20.3,34.3,-1.5,0.09999999999999432,2,WARM_HUMID
16.1,64.4,-1.5,2.8000000000000043,0,COLD
18.7,56.1,-1.1999999999999993,5.0,2,WARM_HUMID
28.1,52.8,0.20000000000000284,-0.8000000000000043,1,COMFORT
22.5,62.6,0.0,-0.29999999999999716,1,COMFORT
23.9,25.3,0.8999999999999986,-0.5999999999999979,1,COMFORT
20.2,49.5,0.0,0.0,2,WARM_HUMID
21.6,53.6,-1.1999999999999993,5.0,1,COMFORT
25.0,22.4,0.3999999999999986,0.0,1,COMFORT
26.6,57.3,1.5,-5.0,1,COMFORT
20.9,82.9,0.29999999999999716,-1.0999999999999943,1,COMFORT
30.7,61.7,0.09999999999999787,0.20000000000000284,1,COMFORT
25.1,57.1,0.0,-0.19999999999999574,1,COMFORT
24.4,45.0,1.5,-5.0,1,COMFORT
25.5,37.0,0.0,0.0,1,COMFORT
19.3,50.8,0.0,-1.9000000000000057,3,HOT
22.7,22.5,1.0,-1.6000000000000014,0,COLD
27.8,49.4,0.40000000000000213,0.8999999999999986,1,COMFORT
22.8,31.0,0.0,-1.2999999999999972,0,COLD
22.4,30.2,1.5,-0.6999999999999993,0,COLD
22.0,61.6,0.0,0.0,3,HOT
28.9,58.0,0.0,0.0,1,COMFORT
20.7,29.8,-1.5,-5.0,1,COMFORT
24.1,41.4,1.0,1.7999999999999972,1,COMFORT
19.9,51.1,-1.5,-2.299999999999997,1,COMFORT
24.7,24.2,-0.10000000000000142,0.8999999999999986,3,HOT
19.8,39.5,0.0,0.0,0,COLD
24.1,50.5,1.5,-5.0,1,COMFORT
26.1,58.6,0.0,0.0,0,COLD
25.4,43.2,0.0,0.10000000000000142,1,COMFORT
24.0,34.4,1.1000000000000014,-5.0,1,COMFORT
29.6,54.3,0.0,0.0,1,COMFORT
29.9,75.1,0.0,0.0,2,WARM_HUMID
22.1,22.9,1.0,-5.0,2,WARM_HUMID
26.0,41.2,1.5,-0.19999999999999574,2,WARM_HUMID
25.2,43.3,0.0,0.0,1,COMFORT
24.8,45.7,0.0,-0.8999999999999986,1,COMFORT
22.5,45.8,0.1999999999999993,1.5,1,COMFORT
22.3,45.8,-0.1999999999999993,-5.0,1,COMFORT
32.2,76.0,-0.29999999999999716,3.700000000000003,3,HOT
21.6,41.9,-1.0999999999999979,5.0,0,COLD
23.8,32.4,0.0,0.0,3,HOT
23.6,27.0,0.7000000000000028,-1.5,2,WARM_HUMID
24.2,29.0,0.0,5.0,3,HOT
22.4,29.2,-1.5,-0.8000000000000007,0,COLD
23.3,48.9,0.0,0.0,3,HOT
27.8,37.1,0.6999999999999993,-2.0,2,WARM_HUMID
26.5,47.0,0.0,0.0,1,COMFORT
28.9,54.0,0.0,0.0,1,COMFORT
23.0,22.2,0.3000000000000007,-0.5,0,COLD
24.9,59.5,0.0,0.0,3,HOT
23.0,61.6,-0.3999999999999986,0.8999999999999986,2,WARM_HUMID
23.5,43.2,-0.3000000000000007,-5.0,1,COMFORT
25.2,52.0,0.0,0.0,0,COLD
21.9,36.7,-0.20000000000000284,4.600000000000001,1,COMFORT
21.0,68.0,0.0,0.0,1,COMFORT
30.1,75.9,0.7000000000000028,-5.0,3,HOT
34.3,43.7,0.09999999999999432,5.0,3,HOT
28.5,33.3,-1.5,-2.700000000000003,3,HOT
33.0,39.0,1.5,-5.0,3,HOT
20.1,36.2,-0.29999999999999716,5.0,1,COMFORT
23.1,22.5,-0.1999999999999993,1.0,1,COMFORT
23.0,31.0,1.5,2.6000000000000014,1,COMFORT
31.0,29.5,0.0,0.1999999999999993,1,COMFORT
22.9,45.4,-0.5,1.6000000000000014,1,COMFORT
23.0,23.4,-1.1000000000000014,-1.7000000000000028,1,COMFORT
29.8,61.0,0.0,0.0,0,COLD
22.8,22.2,-0.5,-3.8000000000000007,2,WARM_HUMID
21.2,61.5,-1.5,-5.0,3,HOT
25.3,47.6,0.1999999999999993,5.0,3,HOT
26.8,58.7,0.10000000000000142,0.20000000000000284,1,COMFORT
22.8,62.0,0.0,0.0,2,WARM_HUMID
24.7,43.6,-0.3000000000000007,4.300000000000004,2,WARM_HUMID
23.1,54.3,1.2000000000000028,5.0,1,COMFORT
24.0,43.8,-0.6999999999999993,0.29999999999999716,3,HOT
22.0,24.5,-0.3000000000000007,-1.3000000000000007,2,WARM_HUMID
20.2,41.1,-1.5,1.8000000000000043,0,COLD
24.7,68.0,0.1999999999999993,3.0,1,COMFORT
24.1,36.8,1.5,-5.0,1,COMFORT
23.3,25.8,0.40000000000000213,-3.8999999999999986,1,COMFORT
24.4,21.6,0.3999999999999986,-2.3999999999999986,0,COLD
20.9,43.7,-1.5,0.0,0,COLD
27.0,68.0,-1.0,2.0,0,COLD
24.5,40.1,0.3999999999999986,-3.3999999999999986,2,WARM_HUMID
13.0,45.0,-1.0,4.0,0,COLD
23.2,25.1,1.5,-1.5,1,COMFORT
19.9,38.9,-0.9000000000000021,-0.10000000000000142,0,COLD
29.3,33.6,0.3000000000000007,4.300000000000001,1,COMFORT
33.2,62.0,-0.29999999999999716,0.0,3,HOT
24.6,45.1,1.3000000000000007,5.0,1,COMFORT
19.3,57.4,0.0,-1.8999999999999986,1,COMFORT
26.8,32.6,-0.3999999999999986,-2.0,1,COMFORT
20.8,63.3,-0.3999999999999986,1.1999999999999957,1,COMFORT
25.4,61.3,0.09999999999999787,0.0,2,WARM_HUMID
21.9,58.8,0.0,0.0,1,COMFORT
23.0,79.4,0.0,0.0,1,COMFORT
22.4,59.6,-0.5,0.8999999999999986,1,COMFORT
22.0,28.4,-1.5,-0.6000000000000014,1,COMFORT
25.1,45.0,-0.1999999999999993,3.1000000000000014,2,WARM_HUMID
23.6,51.7,0.0,0.0,2,WARM_HUMID
21.5,65.3,0.1999999999999993,0.3999999999999915,0,COLD
25.6,53.0,0.0,0.0,0,COLD
27.3,79.2,-1.0,-5.0,2,WARM_HUMID
24.4,52.9,0.0,0.0,2,WARM_HUMID
26.5,34.0,1.1000000000000014,-5.0,2,WARM_HUMID
21.2,60.0,1.5,3.0,1,COMFORT
31.0,50.3,0.8999999999999986,1.5,2,WARM_HUMID
27.1,47.3,1.0,-5.0,2,WARM_HUMID
25.3,47.5,0.10000000000000142,-0.10000000000000142,2,WARM_HUMID
24.1,46.7,0.0,0.0,1,COMFORT
25.0,27.4,0.0,0.0,2,WARM_HUMID
19.8,22.8,0.40000000000000213,-1.5,0,COLD
23.2,48.0,-0.8000000000000007,5.0,0,COLD
31.0,38.0,0.5,-3.5,2,WARM_HUMID
23.8,73.0,-0.1999999999999993,-4.200000000000003,0,COLD
27.9,29.9,0.0,0.3999999999999986,1,COMFORT
25.9,66.7,0.0,0.0,1,COMFORT
24.7,53.0,-0.40000000000000213,-1.5,2,WARM_HUMID
24.5,64.8,-0.3000000000000007,-0.20000000000000284,1,COMFORT
23.1,42.7,0.3000000000000007,-1.6999999999999957,1,COMFORT
22.6,42.2,1.0,-2.5,0,COLD
27.0,43.0,1.5,-5.0,2,WARM_HUMID
21.3,60.3,0.0,0.0,3,HOT
26.9,52.0,0.0,0.0,1,COMFORT
20.4,71.0,0.0,0.0,1,COMFORT
22.5,44.4,0.1999999999999993,1.3999999999999986,1,COMFORT
26.3,30.7,1.5,-5.0,0,COLD
23.9,60.2,-0.5,0.5,0,COLD
25.0,35.7,0.0,-0.6999999999999957,2,WARM_HUMID
32.1,56.0,-0.19999999999999574,5.0,2,WARM_HUMID
29.4,10.3,-1.5,0.0,2,WARM_HUMID
23.1,44.3,1.4000000000000021,-4.100000000000001,0,COLD
22.7,67.0,-0.10000000000000142,1.0,1,COMFORT
22.1,34.4,-1.1999999999999993,-3.6000000000000014,1,COMFORT
22.7,56.3,-1.5,4.099999999999994,0,COLD
19.2,41.8,1.5,-5.0,1,COMFORT
34.5,32.0,0.0,0.0,2,WARM_HUMID
22.4,28.1,0.6999999999999993,-0.5,2,WARM_HUMID
21.8,51.0,1.1000000000000014,-5.0,1,COMFORT
22.0,33.9,-1.1999999999999993,5.0,0,COLD
28.4,44.8,1.5,-4.800000000000004,3,HOT
23.1,35.3,0.10000000000000142,5.0,0,COLD
23.5,43.7,1.0,-4.199999999999996,0,COLD
25.5,45.1,1.1999999999999993,-1.1000000000000014,2,WARM_HUMID
31.7,21.6,0.3999999999999986,-0.09999999999999787,0,COLD
27.1,80.7,0.5,0.7000000000000028,2,WARM_HUMID
23.0,61.0,-0.3999999999999986,1.0,0,COLD
22.4,67.7,0.09999999999999787,0.5,1,COMFORT
21.1,55.4,0.0,0.0,0,COLD
23.7,67.5,-0.40000000000000213,0.7000000000000028,0,COLD
23.8,32.3,0.0,0.0,2,WARM_HUMID
26.2,37.3,0.3000000000000007,-5.0,1,COMFORT
29.6,37.9,0.40000000000000213,0.0,2,WARM_HUMID
23.3,58.5,1.5,5.0,1,COMFORT
22.4,44.8,0.0,1.0999999999999943,0,COLD
20.0,22.8,-0.1999999999999993,-3.5,3,HOT
22.5,49.1,-0.1999999999999993,-2.1999999999999957,0,COLD
22.4,28.5,0.0,3.0,3,HOT
20.6,32.9,0.0,3.099999999999998,0,COLD
25.0,66.1,0.1999999999999993,0.5,1,COMFORT
23.7,21.3,0.8999999999999986,1.1999999999999993,1,COMFORT
22.1,22.8,-1.0,-1.1999999999999993,1,COMFORT
24.0,53.0,-0.1999999999999993,1.0,0,COLD
23.8,21.6,0.6000000000000014,-4.699999999999999,1,COMFORT
20.4,71.0,-0.20000000000000284,2.0,1,COMFORT
25.4,34.1,0.0,0.5,3,HOT
23.7,51.0,-0.10000000000000142,5.0,0,COLD
22.0,31.0,0.0,5.0,1,COMFORT
30.0,56.5,0.1999999999999993,-0.8999999999999986,3,HOT
21.9,38.9,0.09999999999999787,0.0,3,HOT
25.0,48.5,0.0,0.0,2,WARM_HUMID
25.1,65.6,0.0,0.0,3,HOT
12.0,54.0,-1.0,5.0,1,COMFORT
44.6,74.3,1.5,5.0,1,COMFORT
23.7,20.5,-0.3000000000000007,-1.6999999999999993,1,COMFORT
28.7,36.0,0.3999999999999986,0.0,1,COMFORT
23.0,20.0,0.1999999999999993,0.3000000000000007,2,WARM_HUMID
20.5,77.2,-1.5,5.0,0,COLD
23.2,59.8,-1.3000000000000007,-5.0,1,COMFORT
22.8,49.0,0.0,0.0,3,HOT
23.3,49.1,0.1999999999999993,-5.0,1,COMFORT
